key,source,Translation
E8A99B9D430BF004C81F4797FD557329,Infected,感染了
4A4B22A443A956808C61E7B1776178FB,Infection Chance,感染的可能性
6220EF8D47C664518267F6ABEC78C5E3,Infinite,无限
EE3E954C4EC6B910AE2266AFEF3BD29E,Infinite Loot,无限的战利品
E814D1C24D216BD454811593D9D2144B,Inflatable Pool Ball,充气泳池球
223686E64D4666486D86C8AD8FCB094F,Inflatable Pool Mattress,可充气泳池床垫
C801DED24303220E0762919BB995D666,Inflatable Pool Mattress,可充气泳池床垫
574D719B4E89E200A96228998BC9AC1E,Inflatable Pool Ring,充气游泳圈
8FD7EA624AE4EB032FFCB39388C01303,Inflatable Pool Ring,充气游泳圈
482D59F44B2744A489E74191F77C8D72,Information Board,指示牌
A6D92E414A658F808A4FA88E261E8A84,Ingredient,材料
DDB610BE48F94EE2F226E3B53F4F489C,Ingredients,材料
E19E187F4FC8993F540DDDA508DC7E29,Ingredients,材料
FB7951874BF7591FDE33FDB13C365856,Inject,注射
Inject (Self),Inject (Self),注入 (自我)
Inject (Target),Inject (Target),注入 (目标)
InjectTarget_Tooltip,Inject the contents of the syringe into whoever or whatever you're looking at.,
InjectSelf_Tooltip,Inject the contents of the syringe into your VEIN.,
9B7437BE4FC3A56695BA2BA51D657343,Injuries can add up fast. Take a rest and treat your wounds.,
CutCondition_Description_Heavy,"Injury from a bad laceration. Ideally should first be disinfected, then stitched, then bandaged.","严重撕裂伤造成的伤害.首先需要消毒,缝合和包扎."
9E0024824571DBD3917C0FB69FC355BC,"Injury from being bitten by something, hard. Ideally should first be disinfected, then stitched, then bandaged.","被什么东西咬过而造成的坚硬伤口.理想情况下,最好先消毒,缝合,然后包扎."
6A42873B4D67842F653820AC07F8BB8B,Injury from being bitten by something. Should heal on its own.,"被什么东西咬过的伤口,应该会自然愈合的."
CutCondition_Description_Light,Injury from light lacerations. Should heal on its own.,轻微撕裂伤.应该会自然痊愈.
8FD8081442BDEDB7A596D6912787A3F8,Innovator,创新者
5F3D95474F747911D18DAAB62D2A58D6,Input Device,输入设备
3B91CA314E922DA4E5862BB9FA86FF39,Insanity,《Insanity》
DC36377D439C49858F66C4B3555AFDD1,Insanity,Insanity
InsertBattery,Insert Battery,插入电池
E65A4CFB4515C45BDE052DBA64EE4790,Insert Blade,插入刀片
5010029445DB7597B7E6F2AA69502946,Insert Disc,插入光盘
42D1EAF947B0BDF69A3AB7B8B3B18118,Insert Drill Bit,插入钻头
E74BCD9348495739576AE397399D8509,Insert Driver Bit,插入驱动位
9DF2F6DE44F0834F1220C281F6B02539,Insert Grinder Blade,插入磨刀片
C24AA15F451E0A0B844183B4E0A27BB9,Insert Heavy Staples,插入沉重的订书针
2F4FA6164072F51EC83AB3AC88CC60AC,Insert Industrial Driver Bit,插入工业驱动位
F0A0FD8A4F90576FDA8C11BD2C2CE82F,Insert Industrial Staples,插入工业订书机
Vehicle_Ignition_InsertKey,Insert Key,插入钥匙
ToolAmmo_Insert,Insert Part,插入零件
593C05E34C889A3F345343A234F542BC,Insert Sawblade,插入锯片
980FD4314BB7403CD2973DB266303F18,Insert Staples,插入订书钉
VendingMachineButton_Subtitle,Insert some money to purchase this.,
444B3235414E5FF44E2AE8ABEC1B6782,Insert the New Battery,插入新电池
InsertIntoOutlet,Insert {HeldItem} (...?),
Install Lock,Install Lock,安装锁
EB3E15354B9DA9E4448CC7AC3F60D52C,Install Part,安装零件
0714298144156B1C6B3C938211C479B2,Installation Requirements,安装要求
637528E94492230E2C5CB69D8E4037A1,"Instead of causing panic, driving very fast causes excitement (be careful of heart attacks).","如果开得太快,不仅不会感到恐慌,反而会变得兴奋 (请注意不要心脏病发作)."
955C5086452AFF6BA704C08F5498B26E,Insufficient,不够
E1A8CC4040F5498D4609128AFB990205,Insufficient,不够
F0D4116C461786291D6BABB3070FBA47,Insufficient,不够
6F5DC4DB48EE0489950E69B06A7B215C,Insulated Canteen,隔热水壶
A83FC1C34D600E1D989AC181C2EA40BC,Insulated Flask,隔热烧瓶
94B5318A4A61913E44FCB883EBE639E6,Insulated Rain Collector,隔热雨水收集器
B9B30A574201DBEC7BDE3B84DEDC7E84,Insulated Rain Collector,隔热雨水收集器
Insulation,Insulation,绝缘
8E0D4BC744EB4B93B5CB91BD21D8780D,Insulin,胰岛素
95FD4DC24B1343E4C832B7B9352EF8E1,Insulin,胰岛素
A6340F6C4BA4A561C8987C8DD2411C6F,Intake Manifold,吸气式手柄
104E793247545A159B3321A30033F56C,Internals,内部
90C5D3674BF9BC902F9BA2BE78167492,Internals,内部
97BE901D4DD3070A0200DCA96C726EED,Internals,内部
E1048D5D441D2FB2F12BCA924F5EA137,Internals,内部
SystemNodeType_Internet,Internet,
CharCreateInvalid_BadName,Invalid name.,名称无效.
A49FE0254C154CB80406B4A6B7487FF9,Inventory,库存
AEAE2935424F3A823ED069AE0B13369C,Inventory,库存
3AD044A74AA2D9123370CA8D0C378DE6,Invert Mouse,反转鼠标
Furniture_Learn,Investigate,
0805E7BF4EA905CCF1B2D991A34DD01F,Invisible,看不见
InviteToGroup,Invite to Group,邀请加入群组
5D93D62D4E7B3755DB84868EB6D26CC2,Invited by {Inviter Name},{Inviter Name} 先生邀请了我
AE523D1B4F495BB16572688358B563EB,Invites,邀请
0346BD9E4E8919F1F972C1987FC15374,Iron Arrow,铁箭
13CA886C4130EEB600591E9F95E8699D,Iron Arrow,铁箭
BFDFB059492B64EE59C5AD888F2F6B3F,Iron Arrow,铁箭
9D00EE46416820888AB7F9B55402C4DA,Iron Ingot,铁锭
51E0FEDE4C3C35CD0EBCD6A67E094A3C,Iron Man,钢铁侠
0CCC7E94480330F891502E886167B273,Iron Ore Resort,Iron Oa 度假村
13D462874B2C493F00020E927A31F905,Iron Pond,铁池
6D97C0084DEF6AB01981B6B08C2DC400,Iron Scrap,铁废料
F86B7E2A4EA124B2AC840488D253AF68,Iron Scrap,铁废料
5FAFC99B488D2B5AE5009DB457797E65,Irritated,烦躁烦躁
897649A145A7DB2DFB0208806EE8F1D0,Island Dr,岛屿自驾游
44FADD6147A83FCC4FB3B8B0D2448491,Isolated Cabin,被隔离的小屋
3D05604348A59FA253A695A9E4A5B6FD,Isopropyl Alcohol,异丙醇
D4E06F0944B89DDEC594908305DB20B2,Isopropyl Alcohol,异丙醇
58EBB2F14AC7AD45DEDFD8B4E9E5595E,Issac & Sons Construction Yard,Issac & Sons 建筑工地
7C1B786D49C81DC435F11FA320093375,Issac & Sons Construction Yard,
560BC9BE490DBFF8B111ADAA92704C29,Issac & Sons Main Office,艾萨克和桑兹建筑公司总部
A20C798647F374C21C568889C59EC796,Issac & Sons Main Office,
8CBEFF0241F0E0CFDE7D80BF40267A1A,It is unclear what killed the victim.,受害者死因不明.
1744C1C5475A59530D315287118E9228,It is unclear what killed this victim.,这名受害者的死因不明.
AC9CA2F04CE18F75CC841CB436D72275,It looks like a car hit you. It'll heal by itself.,好像被车撞了.会自然好起来的.
0F5481BC49766013D84658A445C51487,It looks like a pro wrestler hit you. It'll heal by itself.,就像被职业摔跤手打了一样.会自然好起来的.
981D6EA94A03C98215232FB571AA8BA3,It looks like a projectile was embedded in the victim. Maybe an arrow?,被害者身上似乎刺入了某种飞行器具.是箭吗？
Clock_Check,It reads {Time}.,显示 '{Time}'.
3F9221CD4027B0834988068A2639F054,It seems like you know what you're doing. Good luck!,看来你知道该做什么了.请加油！
Glowstick_AlreadyActivated,It's already been activated.,
B58159564415436F63C1FA8434ADD965,"It's cold in here and you need to warm up.<cf><cf>Turn on the radiator by scrolling to Turn On in its options, and pressing <B>{UseKey}</>.","""这里很冷,需要加热.滚动到 

 选项中的 '打开', 然后按 <B>{UseKey}</> 打开散热器."""
BE229D564BA9EA71EDC4279352B19210,It's far away.,
03D0F76442AE91FDC1733FAC715ADD8A,It's in the center.,他在中心
Radiator_NoFuel,"It's not running, but the switch is turned on.","虽然没有工作,但开关是打开的."
942018B4430BE42E81169FA68D3E91FB,It's pretty ubiquitous.,这种情况相当普遍.
Radiator_NoPower,It's turned off.,电源已关闭.
6FC1AD9746259CC845581294796613EA,It's unclear what killed the victim.,受害者死因不明.
2494DE4542CEF659FC9B4CBFBFEB2AFC,Itch Cream,止痒霜
7F714D654BA95218FAA4F7841F71BDA7,Item,物品
66916CA943A8F108B492518B56743F57,Items,物品
7391721041488A9722ABBABC5C7AE18B,Items Respawn In World,道具在世界中复活
LifetimeStat_ItemsTaken,Items Taken,
CD20D33A47DF75576EE7E58740657B7D,Items are thrown 25% faster.,道具投掷速度提升 25%.
3528EE4B4FFAB655CF5B63B889C6BE13,"Items spawn where they make sense, for example, you're more likely to find tools in garages, food in kitchens, and keyboards in offices.",
FD68FA5F48B30F8EA636B5BDD6DD8FF5,JUGS Magazine - Agility,JUGS 杂志 - 敏捷
5FF72D4D45BA9210656D41BE7FA55A22,JUGS Magazine - Strength,JUGS 杂志 —— 力量
38D821FA4511D2EF045FE7B89B2ADE58,JUGS Magazine - Throwing,JUGS 杂志 —— 投掷
1F040D41407784F5C3A57F9F48B12CF0,Jack-o'-lantern,杰克?奥?兰坦
C70AD2F14EDDC70B66F76BB73D1005BE,Jacket,夹克
5B54EE4343139739ADE889A9356D735E,Jambalaya,詹巴拉亚
E33CBF48405BCD4A96D4B69FD61485F2,Jambalaya,詹巴拉亚
Jan,Jan,1 月
337BBAD04B778BF87851B7B4FA6E278B,Janitor,工作人员
7D76C2E54912522773C939B2032890CC,Japanese Mayonaise,日本的蛋黄酱
Face_Jaw,Jaw,
E84B231E4F2AD7DB842919ABE2B14FB7,Jaw Whole Height,整个下颚的高度
4FAEE6F04B2339FC9A4240A19FFD49D3,Jaw Whole Sharpen,磨砺整个下颚
9A141A844965DA7CEC646C9416DCB0D7,Jaw Whole Size,下颌整体尺寸
5732412F4AD1C05B74781988500A8237,Jaw Whole Width,整个下颚的宽度
F5D78ADA497B811B2C4473A96BA42D01,Jean Jacket,牛仔夹克
604E983D4B0B2F204D4756814F3245D7,Jeans,牛仔裤
8800462A4C5CB9EEFC1F059BB03FD920,Jerry Can,果冻罐
69C0E78B4E9788A20BA341B73D1D5299,Jetcoze Outback,喷气式海岸内陆
067E512D41DF054C52351A9905D5F612,Jewelry Scrap,宝石碎屑
358F6A35454E40DFE4DD8EA9B50C3BD9,Jigsaw,拼图
391514E646A9A96ADA4ADD98FD721E56,Jigsaw Blade,锯齿刀
B7B17E4A4130A2B855C13786740A9084,Johnson Mtn. Lookout,约翰逊山瞭望台
5E07AF984FB2A62E2E00739831D46BBD,Join,加入
JoinFriendWithPassword_Title,Join Friend,加入朋友的行列
6C5025A64B2FC0DF630502A6AA6A80C6,Josh's Small Engine Repair,Josh 的小型发动机维修
068BF35A4994D4507654F19EA87AE58D,Journal,报纸
28023FD343672A5398891E801C9748C2,Joyful Garden Magazine - Cooking,《Joyful Garden》杂志 —— 料理
DEB841B54F3CABCB3D4300A837DF0C68,Joyful Garden Magazine - Scavenging,《欢乐花园》杂志 —— 搜索
0F36871C48909207CEBADC9E39441893,Joyhoops Cereal,JOYHOUPS 系列
7DD79A4248D46B63DB7C4DA6262A25CB,Juice,果汁
C25F818F4303B7449694A3BBBC3B904C,Juice Carton,果汁纸盒
3AE7E3D74FB73CC69E0FBE900AF33866,Juice Machine,Juser (果汁机)
74A84FE448646F5A08096997DA1711FD,Juice Machine,Juser (果汁机)
74BE2784443F63AE5F5A00BD7101E252,Juice Machine,Juser (果汁机)
7D4262B848B22E26415D0F8E3714F8BE,Juice Machine,Juser (果汁机)
9FECC9664AA67137845DEDB4F55D696F,Juice Machine,Juser (果汁机)
AC20D2244CB52501AE1B10986AB04351,Juice Machine,Juser (果汁机)
47DB25974096DD5D3E99A49A7440CB90,Jukebox,点唱机
807728F840B273AD38C227B6E5E99EE9,Jukebox (Work in Progress),点唱机 (正在播放中)
Jul,Jul,7 月
2497220E44A6B7ABA0C22E989A66BA8D,Jump,跳跃
ConditionEffect_JumpForceMultiplier,Jump Force,跳跃力
ConditionEffect_JumpPain,Jump Pain,
96E17A594C940FBFE6F1608707CC3598,"Jump and crouch through the window to enter.<cf><cf>It's dark! Switch on the light.<cf><cf>Look at the light switch on the wall, then press <B>{UseKey}</> to turn it on.","跳起来蹲下从窗户进去。<cf><cf>太黑了！打开灯。<cf><cf>望向墙上的电灯开关,按 <B>{UseKey}</> 键开灯。"
7458756843F337EA7B01C69ABD121341,Jumper Cables,跳线
CD74FD9F4B5CD2D0EB1A51A49DBBB9AB,Jumping Jacks,跳跃夹克
9329C77143620ECE2F7393858D5A13CA,Jumping isn't constrained by stamina.,跳跃不受体力限制.
Jun,Jun,6 月
8BCA78D641BDAB0A631A5EB59A7DC5FB,Junction Box,接线盒
05BBDFCB458AB040566E14BE21704A64,Junction boxes allow you to control a specific neighborhood's electricity.,接线盒允许您控制特定区域的电力。
4D952C7043E69A60FD4DAF981353596A,Junk Pile,垃圾堆
B725D7C4457AB309C1A08288CD895040,Junk Pile,垃圾堆
F336860246AE3F2D40ADAD82C01C0384,Junk Pile,垃圾堆
40CB1505443D0BABA95692A0306E562C,Just a cabin.,一间普通的小屋.
DD5707DE4EC5D73D314924B9C6861F7D,Just like mom used to make.,和妈妈以前做的一样.
60C764B9468C989CF194E8A2B5FCAF51,KHW Trust Dannemora Branch,KHW 信托丹尼莫拉分行
A0BB1F06468DE5710B1373AFCB3896A6,Kayak,皮划艇
A60C05DB4377682FD03A589E567D44D1,Kaze Enforcer,执行官说:
A61B381744A6782B092EA2A164063346,Keeps annoying bugs away!,不要让烦人的虫子靠近！
F61BBED546BF52CC406ACE85FDA1894E,Keeps food and drink icy. Has large storage capacity.,可以冷藏食物和饮料.可以进行大容量储存.
0691C0C840BC6F97E26997BB8D60CD5E,Keeps liquids at the same temperature.,保持液体恒温.
1B5AFBFA417DF540858A9B9F4D8ED3F0,Keeps the snow out of your eyes!,不要让雪进入眼睛！
1676FA544D19EC871BABE7945DEF348F,Keeps the sun out of your eyes.,避免阳光进入眼睛.
23E586FE4FDA8ECED683E6A1910636AD,Kerosene,灯油
13D4663F445A94DD592BA5B6EF75AEC7,Kerosene Canister,灯油罐
0FA8D2A844B6C9A01C7020A120EAEBBB,Kerosene Heater,灯油加热器
7DE319B3404917368E0BE0A37AD50953,Kerosene Heater,灯油加热器
CBD1CE63417691338753D0B1CC7F0AF4,Kerosene Heater,灯油加热器
FD5992D44EE60019E3D710AACE40E42A,Kerosene Heater,灯油加热器
0AD131464BB88268CA02FBBF16D5D1F8,Ketchup,番茄酱
C442B2C343FAAED2DEC810B3F9DC8E6E,Ketchup Bottle,番茄酱瓶
06E2B19846D2684C84816DA5D8C909CF,Kettle,凯特尔
B4F6FF9A4CFFC5ED5C53EB87D6E8AE22,Kettle,凯特尔
1AEF80B097B2448FA9591FF684922109,Key,钥匙
CFF091154060AB5C2CAA45AC377F71BE,Key,钥匙
KeyConflict_Title,Key Conflict,钥匙不一致
02D1D244422307EF4159AD98E651EF79,Key Hook,钥匙圈
A270D26A4D59211F7AE6A991F438F174,Key Hook,钥匙圈
D113652F47C7D3A5010B0DBB334F6F99,Key Hook,钥匙圈
0E99E9F64DD6B49F2EBBA284F887AF24,Keyboard,键盘
70D4B76748017FE1BFD455A2FA445FF6,Keyboard,键盘
981D876643F146A7BEADC3AC0EF6BF5C,Keycard Lock,钥匙卡锁
Keypad_Name,Keypad,键盘
6A50D48C4BF4593260EFE39229A758DB,"Keys for enhanced locks can be found in the world, unless it was built by a player.",增强锁的钥匙可以在世界上找到，除非它是由玩家建造的。
D88E8C7E49775E46F6C84AAB18DD8B93,Keysor Dr,基索驱动
70B25BBD44105FDDDEEB9B824173EC0C,Khaki Pants,卡其色裤子
5D94A43349A885A5F19E6B960548CD6D,Khaki Shorts,卡其色短裤
29AB58FC499A6ABA9963CB9525DBE375,Kick,踢腿
60EC46AD44510ADBA975C789D002C50D,Kick,踢腿
B0D3A7384CDE8166C64694A7B9E5F0E0,Kick,踢腿
FE29F10D41D56F05097555945FB09246,Kick,踢腿
3DD2FF62407EE145E91574A4B76C6E69,Kindling,火种
61DDD4EB42681988AC56AA9CECB4C46E,Kings Hollow Mines East,金斯霍罗矿山东
F5D2BFD94E15891B874BA4BD5B725D4F,Kings Hollow Mines West,金斯霍罗矿山西
25089F134B9CBAAC55AC1497155276BF,Kitchen Counter,厨房柜台
06D481F44F8919667E07C793C396C565,Kitchen Counter & Sink,厨房流理台和水槽
78AEADDC4B87AFCDA1187BBD2812B846,Kitchen Counter & Sink,厨房流理台和水槽
FF36E4AE4ECF0866B3DDFB8F4EF6C1CA,Kitchen Mat,厨房垫
4F948E614F5E966EFF5E108E8B123072,Kitchen Sink,厨房水槽
10693C644D648F71CF7F34B90EDEB210,KleenNow Warehouse,清洁仓库
AEBA817C4354D68B8E3759BFC03D1856,KleenNow Warehouse,
43D9CC52483E2B802819B6BA848DD703,KleenNow was a local business that offered cleaning services to businesses in the region. This warehouse served as their storage and main office.,"KleenNow 是一家为当地企业提供清洁服务的本地企业.这个仓库既是该公司的仓库,也是总部."
F7F18C034515EB4106051CA8AD0C5687,KleenNow was a local business that offered cleaning services to businesses in the region. This warehouse served as their storage and main office.,
789D0D2041D87B543FC08C9F1510AB6C,Kline's Archery & Bait,克莱因的 Archery & Byte
7F26EA2742388D85C28842A4FE5225D3,Kline's Archery & Bait,
70BF13D0458E0B9A8E85FDAE2972E697,Kneepads,护膝
AEADA3F84FF9A4DC151CD3921E7B5785,Knife,小刀
Knock,Knock,敲门
69A5390745DD032EA6D69ABE638922CC,Knock Knock,叩叩叩
165677084D62A1616315308BFC719941,"Knock, knock! You were killed by a door.","敲门,敲门！他撞到门上死了."
5E7E513D46C8E89B0B6437AEADB230FC,L-Shaped Chemistry Counter,L 型化学计数器
714A23F0485C6E64D03EBA9A78981ABB,L-Shaped Chemistry Counter,L 型化学计数器
67DADC0A4F2B27D707C437B17975672B,L-Shaped Chemistry Counter w/ Sink,L 型化学计数器 (带水槽)
FBF973434BB0A63193270A851F5D6CE5,LS .38,LS.38
D42E10A64DEB20C75F847B8DD6A2AE41,LS Viper,LS Biper
4B278F384116C70D276623BA26E4CF0A,LS1911,LS1911
416FF86145D8ED7C1F6090889605FE00,LSD,LSD
FCD1EC224B136FBA8AF102839F55B226,LSD,LSD
112E11414351407DD45602B36D75A266,LaMORA RD,
EDB25FA34ED04F7B956D07BC9B28CA27,LaMORA RD,拉莫拉罗德
38A8BE5848434DAFF30CBCB02D43151D,Label,标签
LabelItem_Title,Label,标签
7EF546044359F1E687E4D5B757D660D2,Laborer,工人
81E5A3394D21D1CA358F819B007A19E1,Lackadaisical,懒惰
01263A0D46AE19314271429F01651A91,Lactose Intolerance,乳糖不耐症
159ACB8E461E2D5E9572C0B1CA151CF4,Lake Water,
E838F0BD4972BF6F1F43A49A155324D7,Lake Water,
80A6EC0B433587E73B8D45BFD9C92608,Lake Water Pump,
8F28F71742CAD0E5E0E17389E4C46F6B,Lake Water Pump,
F3F05F0640E54D30674B6B8498BD00E3,Lakeside Gun Shop & Range,湖畔枪店 & 微波炉
8CC13938447DB6AD8FBEBA9E1A48B48C,Langey St,兰吉大道
E77AA4F84DDF616F954B329F0AF77CEB,Langey St,兰吉大道
5061C4824749E42B01A842BD10BE470E,Language,语言
F9D212BE4230680F36B278915F8E1FD8,Lantern,灯笼
2085155D44A7AE0B20E6A6B7C857353E,Lantern is empty.,提灯是空的.
7D807BD44BEB230CA5D3D6B59ADD9A43,Lantern is empty.,提灯是空的.
2782BAF3444F17337254BB82B66F79C9,Lapoint Rd,拉波因特罗德
997386FA4EB5B69E0371EA935138E098,Lapoint Rd,拉波因特罗德
Planter_SlotSize_Large,Large,
8796C96F4083E4A22EBC37940F8CA956,Large Ammo Box,大型弹药箱
96B9226B4EF7F68A253C9A9FE7D8032A,Large Bladed Resistance,大型刀刃抵抗
6F5AFA9F47B03308F68ACEA1CB4769CA,Large Brush,大刷子
7808A5804A8E7C3E55FD8B8A313FD79F,Large Cardboard Display,大型纸板显示器
8B20A07D407605976581F59B5B2D9EDD,Large Chocolate Milk Jug,大巧克力奶嘴
284AD35C4448AC7EE7153C8E3B896EF4,Large Coffee Pot,大咖啡壶
87DD442D4BA8F9E97EC2B08719802AA7,Large Cooking Pot,大型烹饪锅
7F2526B84CF6B197610E309A04AA2CC1,Large Cord Roll,大型代码卷
F96D051746BBADE3A7AAA598EBE4DC25,Large Cord Roll,大型代码卷
EF3E773B494B385AEC944DB202A4EEDF,Large Crate,大木箱
6A92FD844CC18CBE52AC69A48BEA33F4,Large Fence Gate,大型栅栏门
7060D7A34DC0C89DB545F9932567F16E,Large Fence Gate,大型栅栏门
75D9437540F96BDF0471DF85438366B5,Large Fence Gate,大型栅栏门
8154988343412DA3C86C1DB537236592,Large Fence Gate,大型栅栏门
E107816C42E27713F42198AC7A776268,Large Fluid Tank,大型液压罐
62557F6448CDD44AFF346ABE0530148E,Large Gate Door (Left),大门 (左)
8B5638754FE40B5DB61F39A229EE5306,Large Gate Door (Left),大门 (左)
AE8A656F43102DB48A7BD8A14A072690,Large Gate Door (Left),大门 (左)
BE24A2874D462AD3404EB68CE2BA6356,Large Gate Door (Left),大门 (左)
121727E64F018FE1CADE5E92C9F11F57,Large Gate Door (Right),大门 (右)
ADB0F37C42415DC0F1A66A8C105C799B,Large Gate Door (Right),大门 (右)
B07B972243A8E06DA32DCAB08DB95753,Large Gate Door (Right),大门 (右)
DD85B14D4B28B1DF26DAC0B06B38D93B,Large Gate Door (Right),大门 (右)
95A648CF4A86722663DAA2BE3C062DBF,Large Juice Jug,大型果汁瓶
134714A64ADA297D88C78E852D055D87,Large Kettle,大型水壶
1CCDFCA84502942CAC4EF39F0A161E5B,Large Milk Jug,大型奶嘴
F0BC05644EB8627D73CE16A6522C81FD,Large Office Building,大型写字楼
